,OPERATION_ID,ACTIVITY_ID,SECTION_ID,NON_COMPLIANCE_ID,STANDARD_NUMBER_DESCRIPTION,STANDARD_RISK_LEVEL,CORRECTED_AT_INSPECTION,CORRECTED_DATE,DATE_CORRECTION_VERIFIED,NARRATIVE,TECHNICAL_ASSISTANCE_GIVEN,OPERATION_TYPE,OPERATION_NUMBER,OPERATION_NAME,PROGRAMS_PROVIDED,LOCATION_ADDRESS,MAILING_ADDRESS,PHONE_NUMBER,COUNTY,WEBSITE_ADDRESS,ADMINISTRATOR_DIRECTOR_NAME,TYPE_OF_ISSUANCE,ISSUANCE_DATE,CONDITIONS_ON_PERMIT,ACCEPTS_CHILD_CARE_SUBSIDIES,HOURS_OF_OPERATION,DAYS_OF_OPERATION,OTHER_SCHEDULE_INFORMATION,TOTAL_CAPACITY,OPEN_FOSTER_HOMES,OPEN_BRANCH_OFFICES,LICENSED_TO_SERVE_AGES,CORRECTIVE_ACTION,ADVERSE_ACTION,TEMPORARILY_CLOSED,PROGRAMMATIC_SERVICES,TREATMENT_SERVICES,DEFICIENCY_HIGH,DEFICIENCY_MEDIUM_HIGH,DEFICIENCY_MEDIUM,DEFICIENCY_MEDIUM_LOW,DEFICIENCY_LOW,TOTAL_INSPECTIONS,TOTAL_ASSESSMENTS,TOTAL_REPORTS,TOTAL_SELF_REPORTS,Location_address_geo,email_address,ACTIVITY_DATE,ACTIVITY_TYPE,SELF_REPORT,VIOLATION_FOUND,potential_injury
1364,1105837,428431574,1881378628,1270119428,"747.1501(c)(1) - Responsibilities of Employees and Caregivers -Competency,Good Judgment,Self-control",High,Y,09/23/2015 12:00:00 AM,,The caregiver had to leave the children with her husband one day to pick up her grandchild.  A parent came to pick up her child and her husband would not answer the door since he did not know the parents and who he could release the children to.  We discussed that the caregiver could have described the parent of the child to him over the phone and he could have asked for a driver's license to confirm her identity.,NO,Registered Child-Care Home,1510045,May  Albedd,"Meals Provided ,Snacks Provided,Part Time Care",448 TIFFANY TRL  RICHARDSON TX- 75081 5553,448 TIFFANY TRL  RICHARDSON TX- 75081 5553,2145158882.0,DALLAS,,,Registered,03/14/2013,NO,Y,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,12.0,0,0,"Infant,Toddler,School",NO,NO,NO,,,2,2,4,0,0,3,0,1,0,"448 TIFFANY TRL RICHARDSON TX- 75081 5553
(32.929684, -96.73053)",,08/31/2015 04:42:00 PM,REPORT,N,Yes,False
1365,1105837,428431574,1881378628,1270119427,747.1313(b) - First Aid and CPR Training - One Caregiver Per Facility/Trip Have CPR,Medium High,Y,09/23/2015 12:00:00 AM,,The children were left with the caregiver's husband one day and he does not have CPR training.  The caregiver states she will not leave him alone with the children again.  She states this was an unusual circumstance which occurred that day.,NO,Registered Child-Care Home,1510045,May  Albedd,"Meals Provided ,Snacks Provided,Part Time Care",448 TIFFANY TRL  RICHARDSON TX- 75081 5553,448 TIFFANY TRL  RICHARDSON TX- 75081 5553,2145158882.0,DALLAS,,,Registered,03/14/2013,NO,Y,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,12.0,0,0,"Infant,Toddler,School",NO,NO,NO,,,2,2,4,0,0,3,0,1,0,"448 TIFFANY TRL RICHARDSON TX- 75081 5553
(32.929684, -96.73053)",,08/31/2015 04:42:00 PM,REPORT,N,Yes,False
1366,1105837,428431574,1881378628,1270119425,747.1313(a) - First Aid and CPR Training - Primary and Substitute Caregivers,High,N,10/02/2015 12:00:00 AM,12/02/2015 12:00:00 AM,"The caregiver had to leave the children unexpectedly one day to pick up her grandchild and left the children with her husband. The husband does not have current first aid training.  The children were also left with the caregiver's adult daughter on the day of September 3, 2015.  Her first aid expired in August, 2015.    Anyone who substitutes for the primary caregiver must have current training in first aid.",NO,Registered Child-Care Home,1510045,May  Albedd,"Meals Provided ,Snacks Provided,Part Time Care",448 TIFFANY TRL  RICHARDSON TX- 75081 5553,448 TIFFANY TRL  RICHARDSON TX- 75081 5553,2145158882.0,DALLAS,,,Registered,03/14/2013,NO,Y,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,12.0,0,0,"Infant,Toddler,School",NO,NO,NO,,,2,2,4,0,0,3,0,1,0,"448 TIFFANY TRL RICHARDSON TX- 75081 5553
(32.929684, -96.73053)",,08/31/2015 04:42:00 PM,REPORT,N,Yes,False
1367,1105837,428431574,1881378628,1270119421,747.303(a)(2) - Report Child Injury Requiring Medical Treatment,Medium High,Y,09/23/2015 12:00:00 AM,,There was an incident which occurred in the past  in which a child fell down with a toy in his mouth loosening a tooth.  The child was taken to the dentist after this incident.  This was not reported to Licensing.  Any injury that occurs during child care which requires medical/dental treatment must be reported to Licensing within 2 days of the incident.,NO,Registered Child-Care Home,1510045,May  Albedd,"Meals Provided ,Snacks Provided,Part Time Care",448 TIFFANY TRL  RICHARDSON TX- 75081 5553,448 TIFFANY TRL  RICHARDSON TX- 75081 5553,2145158882.0,DALLAS,,,Registered,03/14/2013,NO,Y,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,12.0,0,0,"Infant,Toddler,School",NO,NO,NO,,,2,2,4,0,0,3,0,1,0,"448 TIFFANY TRL RICHARDSON TX- 75081 5553
(32.929684, -96.73053)",,08/31/2015 04:42:00 PM,REPORT,N,Yes,True
1368,1038148,428430614,1881377687,1270112949,744.1203(4) - Responsibilities of Caregivers- Supervision of Children,High,N,08/15/2016 12:00:00 AM,08/29/2016 12:00:00 AM,"Based on the information gathered, the staff did not take any precautions after a child was already injured on this particular equipment a few days before.  Supervision was not appropriate if a child was not seen jumping on this spinning wheel while another child was already on it which caused the child to fall off hurting his arm.",YES,Licensed Center,1456466,Comal ISD School Age Child Care - Timberwood Park Elementary,"School Age Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",26715 S GLENROSE RD  SAN ANTONIO TX- 78260 5169,1404 N IH 35  NEW BRAUNFELS TX- 78130 2817,8308858502.0,BEXAR,www.comalisd.org/schoolagechildcare/,,Full Permit,12/05/2012,NO,N,07:00 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,140.0,0,0,School,NO,NO,NO,,,1,1,2,0,0,5,0,0,5,"26715 S GLENROSE RD SAN ANTONIO TX- 78260 5169
(29.706247, -98.509938)",,07/28/2016 03:27:00 PM,REPORT,Y,Yes,True
1369,1066088,428377080,1881118366,1269972781,746.307(a)(1) - Parental Communication - Treatment by Health Personnel,Medium High,N,07/08/2016 12:00:00 AM,08/12/2016 12:00:00 AM,"Based on the information gathered and obtained during this investigation, operation staff failed to immediately notify a child's parent of an injury which occurred while in care at the operation and required medical attention.",NO,Licensed Center,1478186,KidBridge Academy,"School Age Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,9565481234.0,CAMERON,,Michelle  Montes,Full Permit,03/05/2013,NO,Y,07:00 AM-08:00 PM,"Mon,Tue,Wed,Thu,Fri",,105.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,10,8,0,0,15,0,5,0,"1305 TAYLOR ST BROWNSVILLE TX- 78520 7021
(26.202857, -98.00448)",,06/30/2016 11:26:00 AM,INSPECTION,,Yes,True
1370,1066088,428377080,1881118366,1270005269,746.4913 - Required Documentation for Unitary Surfacing Materials,Medium,N,07/08/2016 12:00:00 AM,07/11/2016 12:00:00 AM,"Recited: Required documentation of unitary surfacing test data from the manufacturer showing the impact rating of the material (the maximum height of equipment that may be installed over the surfacing material), and installation and maintenance requirements was not available for review at the time of inspection.",NO,Licensed Center,1478186,KidBridge Academy,"School Age Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,9565481234.0,CAMERON,,Michelle  Montes,Full Permit,03/05/2013,NO,Y,07:00 AM-08:00 PM,"Mon,Tue,Wed,Thu,Fri",,105.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,10,8,0,0,15,0,5,0,"1305 TAYLOR ST BROWNSVILLE TX- 78520 7021
(26.202857, -98.00448)",,06/30/2016 11:26:00 AM,INSPECTION,,Yes,False
1371,1066088,428377080,1881118366,1270070609,746.305(a)(2) - Report Child Injury Requiring Medical Treatment,Medium High,N,07/08/2016 12:00:00 AM,08/12/2016 12:00:00 AM,"Based on the information gathered and obtained during the investigation, it was determined that the operation failed to report to licensing two incidents in which children in care required medical attention for injuries which occurred while in care at the operation.",NO,Licensed Center,1478186,KidBridge Academy,"School Age Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,9565481234.0,CAMERON,,Michelle  Montes,Full Permit,03/05/2013,NO,Y,07:00 AM-08:00 PM,"Mon,Tue,Wed,Thu,Fri",,105.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,10,8,0,0,15,0,5,0,"1305 TAYLOR ST BROWNSVILLE TX- 78520 7021
(26.202857, -98.00448)",,06/30/2016 11:26:00 AM,INSPECTION,,Yes,True
1372,1066088,428377080,1881118366,1269842145,746.2419(6) - Requirements for Feeding Infants - Label Bottles/Cups,Medium High,N,06/30/2016 12:00:00 AM,07/05/2016 12:00:00 AM,Observed two infant bottles in the infant classroom without the name and initial of the last name of the child at the time of inspection.,YES,Licensed Center,1478186,KidBridge Academy,"School Age Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,9565481234.0,CAMERON,,Michelle  Montes,Full Permit,03/05/2013,NO,Y,07:00 AM-08:00 PM,"Mon,Tue,Wed,Thu,Fri",,105.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,10,8,0,0,15,0,5,0,"1305 TAYLOR ST BROWNSVILLE TX- 78520 7021
(26.202857, -98.00448)",,06/30/2016 11:26:00 AM,INSPECTION,,Yes,False
1373,1066088,428377078,1881118365,1269839440,746.4913 - Required Documentation for Unitary Surfacing Materials,Medium,N,05/10/2016 12:00:00 AM,06/30/2016 12:00:00 AM,"Recited: Required documentation of unitary surfacing test data from the manufacturer showing the impact rating of the material (the maximum height of equipment that may be installed over the surfacing material), and installation and maintenance requirements was not available for review at the time of inspection.",NO,Licensed Center,1478186,KidBridge Academy,"School Age Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,9565481234.0,CAMERON,,Michelle  Montes,Full Permit,03/05/2013,NO,Y,07:00 AM-08:00 PM,"Mon,Tue,Wed,Thu,Fri",,105.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,10,8,0,0,15,0,5,0,"1305 TAYLOR ST BROWNSVILLE TX- 78520 7021
(26.202857, -98.00448)",,05/03/2016 02:45:00 PM,INSPECTION,,Yes,False
1374,1066088,428377078,1881118365,1270067977,746.4901(a) - Active Play Surfacing In Use Zones - Loose Fill or Unitary Surfacing,Medium High,N,05/09/2016 12:00:00 AM,06/30/2016 12:00:00 AM,Unitary surfacing material did not extend six feet to the sides of a little tykes structure which measured 23 inches in height.  Unitary surfacing only extended 1 foot ten inches to the side of the structure.,YES,Licensed Center,1478186,KidBridge Academy,"School Age Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,9565481234.0,CAMERON,,Michelle  Montes,Full Permit,03/05/2013,NO,Y,07:00 AM-08:00 PM,"Mon,Tue,Wed,Thu,Fri",,105.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,10,8,0,0,15,0,5,0,"1305 TAYLOR ST BROWNSVILLE TX- 78520 7021
(26.202857, -98.00448)",,05/03/2016 02:45:00 PM,INSPECTION,,Yes,False
1375,1066088,428377078,1881118365,1269872197,746.3701 - Safety - Areas Free From Hazards,Medium High,N,05/06/2016 12:00:00 AM,06/30/2016 12:00:00 AM,Tether ball was placed near sand box area. Distance between sand box and the distance of the rope from the tether ball was four feet and six inches and was in sufficient to prevent a child from accidentally getting injured by the sandbox or the tether ball.,NO,Licensed Center,1478186,KidBridge Academy,"School Age Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,9565481234.0,CAMERON,,Michelle  Montes,Full Permit,03/05/2013,NO,Y,07:00 AM-08:00 PM,"Mon,Tue,Wed,Thu,Fri",,105.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,10,8,0,0,15,0,5,0,"1305 TAYLOR ST BROWNSVILLE TX- 78520 7021
(26.202857, -98.00448)",,05/03/2016 02:45:00 PM,INSPECTION,,Yes,True
1376,1066088,428430738,1881377809,1270113287,746.701(1) - Licensing Incident/Illness Report Form - Injuries Requiring Medical Attention,Medium,N,05/30/2016 12:00:00 AM,08/12/2016 12:00:00 AM,"Based on the information gathered and obtained during this investigation, it was determined that the form used to document a child's injury was not comparable to that of the Licensing Incident/Illness report form. There was no notation to indicate if first aid had been provided to an injured child.",YES,Licensed Center,1478186,KidBridge Academy,"School Age Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,9565481234.0,CAMERON,,Michelle  Montes,Full Permit,03/05/2013,NO,Y,07:00 AM-08:00 PM,"Mon,Tue,Wed,Thu,Fri",,105.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,10,8,0,0,15,0,5,0,"1305 TAYLOR ST BROWNSVILLE TX- 78520 7021
(26.202857, -98.00448)",,04/19/2016 08:52:00 AM,REPORT,N,Yes,True
1377,1066088,428430738,1881377809,1270113285,746.305(a)(2) - Report Child Injury Requiring Medical Treatment,Medium High,N,05/30/2016 12:00:00 AM,06/30/2016 12:00:00 AM,"Based on the information gathered and obtained during the investigation, it was determined that the operation failed to report to licensing two incidents in which children in care required medical attention for injuries which occurred while in care at the operation.",NO,Licensed Center,1478186,KidBridge Academy,"School Age Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,9565481234.0,CAMERON,,Michelle  Montes,Full Permit,03/05/2013,NO,Y,07:00 AM-08:00 PM,"Mon,Tue,Wed,Thu,Fri",,105.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,10,8,0,0,15,0,5,0,"1305 TAYLOR ST BROWNSVILLE TX- 78520 7021
(26.202857, -98.00448)",,04/19/2016 08:52:00 AM,REPORT,N,Yes,True
1378,1066088,428430738,1881377809,1270113286,746.4911(a) - Installation of Unitary Surfacing Materials - to Manufacturer's Specifications,Medium High,N,05/30/2016 12:00:00 AM,07/11/2016 12:00:00 AM,"Based on the information gathered and obtained during this investigation, it was determined that the operation did not have documentation to demonstrate that the unitary surfacing in place was installed and maintained according to manufacturer instructions to ensure that unitary surfacing  material would aid in prevention of injuries during a fall on to surfacing material.",YES,Licensed Center,1478186,KidBridge Academy,"School Age Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,1305 TAYLOR ST  BROWNSVILLE TX- 78520 7021,9565481234.0,CAMERON,,Michelle  Montes,Full Permit,03/05/2013,NO,Y,07:00 AM-08:00 PM,"Mon,Tue,Wed,Thu,Fri",,105.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,10,8,0,0,15,0,5,0,"1305 TAYLOR ST BROWNSVILLE TX- 78520 7021
(26.202857, -98.00448)",,04/19/2016 08:52:00 AM,REPORT,N,Yes,True
1379,163839,428340495,1880927928,1269998186,747.801(8) - Records Maintained and Made Available - Fire Safety Documentation,Medium,N,07/23/2015 12:00:00 AM,07/22/2015 12:00:00 AM,It was observed there were no Fire Safety Practice documented for 2015.,YES,Registered Child-Care Home,547079,RONG GUI LIN,Weekend Care,13210 GEORGETOWN DR  SUGAR LAND TX- 77478 1896,13210 GEORGETOWN DR  SUGAR LAND TX- 77478 1896,8328772425.0,FORT BEND,,,Registered,11/02/1999,NO,N,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri,Sat",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,6,3,0,0,2,0,0,0,"13210 GEORGETOWN DR SUGAR LAND TX- 77478 1896
(29.65844, -95.615769)",,07/16/2015 12:02:00 PM,INSPECTION,,Yes,False
1380,163839,428340495,1880927926,1269834912,747.5005(2) - Severe Weather Drill Every 3 Months,Medium High,N,07/23/2015 12:00:00 AM,07/22/2015 12:00:00 AM,It was observed the caregiver has not conducted severe weather drills since 2014.,NO,Registered Child-Care Home,547079,RONG GUI LIN,Weekend Care,13210 GEORGETOWN DR  SUGAR LAND TX- 77478 1896,13210 GEORGETOWN DR  SUGAR LAND TX- 77478 1896,8328772425.0,FORT BEND,,,Registered,11/02/1999,NO,N,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri,Sat",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,6,3,0,0,2,0,0,0,"13210 GEORGETOWN DR SUGAR LAND TX- 77478 1896
(29.65844, -95.615769)",,07/16/2015 12:02:00 PM,INSPECTION,,Yes,False
1381,163839,428340495,1880927926,1270063435,747.5107(a) - Inspect Fire Extinguishers Monthly,Medium High,N,07/23/2015 12:00:00 AM,07/22/2015 12:00:00 AM,It was observed the fire extinguisher has not been inspected since 2014.,YES,Registered Child-Care Home,547079,RONG GUI LIN,Weekend Care,13210 GEORGETOWN DR  SUGAR LAND TX- 77478 1896,13210 GEORGETOWN DR  SUGAR LAND TX- 77478 1896,8328772425.0,FORT BEND,,,Registered,11/02/1999,NO,N,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri,Sat",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,6,3,0,0,2,0,0,0,"13210 GEORGETOWN DR SUGAR LAND TX- 77478 1896
(29.65844, -95.615769)",,07/16/2015 12:02:00 PM,INSPECTION,,Yes,False
1382,163839,428340495,1880927926,1269867669,747.5115 - Smoke Detectors Testing,High,N,07/23/2015 12:00:00 AM,07/22/2015 12:00:00 AM,It was observed monthly smoke detectors has not been checked since 2014.,YES,Registered Child-Care Home,547079,RONG GUI LIN,Weekend Care,13210 GEORGETOWN DR  SUGAR LAND TX- 77478 1896,13210 GEORGETOWN DR  SUGAR LAND TX- 77478 1896,8328772425.0,FORT BEND,,,Registered,11/02/1999,NO,N,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri,Sat",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,6,3,0,0,2,0,0,0,"13210 GEORGETOWN DR SUGAR LAND TX- 77478 1896
(29.65844, -95.615769)",,07/16/2015 12:02:00 PM,INSPECTION,,Yes,False
1383,163839,428340495,1880927925,1269998187,"747.3501(3) - Safety - Air Conditioners, Fans, Heaters Safeguarded",Medium High,N,07/23/2015 12:00:00 AM,07/22/2015 12:00:00 AM,It was observed the air conditioner in the back yard does not have a safeguard to keep children form injuries.,YES,Registered Child-Care Home,547079,RONG GUI LIN,Weekend Care,13210 GEORGETOWN DR  SUGAR LAND TX- 77478 1896,13210 GEORGETOWN DR  SUGAR LAND TX- 77478 1896,8328772425.0,FORT BEND,,,Registered,11/02/1999,NO,N,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri,Sat",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,6,3,0,0,2,0,0,0,"13210 GEORGETOWN DR SUGAR LAND TX- 77478 1896
(29.65844, -95.615769)",,07/16/2015 12:02:00 PM,INSPECTION,,Yes,True
1384,163839,428340495,1880927926,1269867670,747.5005(1) - Fire Drill Monthly - Exit in 3 Minutes,Medium High,N,07/23/2015 12:00:00 AM,07/22/2015 12:00:00 AM,It was observed the caregiver has not conducted monthly fire drills since 2014.,YES,Registered Child-Care Home,547079,RONG GUI LIN,Weekend Care,13210 GEORGETOWN DR  SUGAR LAND TX- 77478 1896,13210 GEORGETOWN DR  SUGAR LAND TX- 77478 1896,8328772425.0,FORT BEND,,,Registered,11/02/1999,NO,N,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri,Sat",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,6,3,0,0,2,0,0,0,"13210 GEORGETOWN DR SUGAR LAND TX- 77478 1896
(29.65844, -95.615769)",,07/16/2015 12:02:00 PM,INSPECTION,,Yes,False
1385,163839,428340495,1880927926,1270063436,747.5337(a)(2) - Electric or Battery Operated CO System-Test Monthly,Medium High,N,07/23/2015 12:00:00 AM,07/22/2015 12:00:00 AM,It was observed carbon monoxide detectors have not been tested since 2014.,YES,Registered Child-Care Home,547079,RONG GUI LIN,Weekend Care,13210 GEORGETOWN DR  SUGAR LAND TX- 77478 1896,13210 GEORGETOWN DR  SUGAR LAND TX- 77478 1896,8328772425.0,FORT BEND,,,Registered,11/02/1999,NO,N,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri,Sat",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,6,3,0,0,2,0,0,0,"13210 GEORGETOWN DR SUGAR LAND TX- 77478 1896
(29.65844, -95.615769)",,07/16/2015 12:02:00 PM,INSPECTION,,Yes,False
1392,1269281,428437751,1881384692,1270112571,744.1203(4) - Responsibilities of Caregivers- Supervision of Children,High,N,04/28/2017 12:00:00 AM,05/11/2017 12:00:00 AM,"Based on the information gathered, the staff member in charge did not have proper supervision involving close proximity, auditory and/or visual awareness of the child in care.",YES,Licensed Center,1646521,ZL-CORPUS-SST,,4737 SARATOGA BLVD  CORPUS CHRISTI TX- 78413 2117,4737 SARATOGA BLVD  CORPUS CHRISTI TX- 78413 2117,7139889600.0,NUECES,,,Full Permit,03/15/2017,NO,Y,03:00 PM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,120.0,0,0,School,NO,NO,NO,,,2,3,6,2,0,5,1,0,1,"4737 SARATOGA BLVD CORPUS CHRISTI TX- 78413 2117
(27.693124, -97.399486)",,03/27/2017 06:32:00 PM,REPORT,Y,Yes,False
